latitude,longitude,landslide_size,landslide_trigger
40.78356656,73.60000632,2,12
45.8256,-123.9611,4,15
11.1088,125.0183,2,14
45.49,-75.7628,3,12
-35.8166324,173.7165281,3,12
36.4174,-84.283,2,15
2.5248,112.3254,2,3
-8.7588,31.1137,2,3
18.1437,-77.331,2,3
32.4167,104.95,1,3
36.7411,-83.6348,2,3
43.0034,-123.7092,4,15
39.4254,-120.0356,2,3
8.572,125.4908,2,3
22.2092,92.1868,2,12
43.0004,-123.7172,4,15
50.6533,-119.1604,3,12
44.285,-118.975,4,15
39.4078,-105.4724,2,3
29.58,80.67,1,15
34.09,74.0256,2,3
43.6411,-123.6626,4,15
33.288297,75.178026,2,13
18.1865,-76.5029,2,3
4.8081,-75.6941,1,12
47.5652,-122.5864,2,3
47.5564,-122.3485,3,3
43.6539,-123.8148,4,15
45.7326,-122.6573,2,5
37.6177,138.754,2,15
25.06466676,94.27420555,2,1
40.1129,-123.7984,2,12
37.2685,-83.2082,3,15
25.16,93.686,2,9
19.2201,97.3876,2,3
1.760867,112.595116,4,12
39.1645,-84.426,3,3
28.0731,119.133,2,3
39.2535,-111.6396,2,3
36.0739,72.0406,2,13
-7.3414,108.1592,2,3
18.5038,120.9096,2,12
28.2324,83.0006,2,3
48.34711783,-120.0729447,2,1
-18.115639,178.36266,2,12
47.577,-120.7947,2,3
46.2149,-119.1444,3,3
27.7223,83.4763,2,3
10.679445,-61.521836,3,12
-29.4720726,152.3514367,3,1
22.80452414,91.91261915,2,3
7.1306,80.4548,1,1
30.3299,79.3206,2,3
46.0365,8.9804,2,3
27.5964,85.1114,2,12
21.3167,103.9,1,14
16.95,121.045,2,12
31.2077,77.193,2,12
39.485,-82.079,2,12
31.7018,76.9424,3,3
38.8685,-107.592,3,3
35.2207,-82.3216,2,12
37.123,-82.7953,3,15
38.376,-120.5597,3,12
26.8781,88.2807,2,3
16.77787239,120.9613282,3,12
29.5829,80.2182,2,1
29.1309,81.6631,2,3
28.278,84.35,2,12
41.25496138,72.43809882,2,12
29.2777,80.9871,2,12
36.0518,-81.6019,2,3
-22.9778,-43.2324,2,3
-17.5513,177.6328,2,3
-20.4337,-40.4598,1,3
9.251,-83.8591,2,3
29.61896246,81.322472,2,1
25.463,92.2121,2,1
34.7649,135.1777,2,3
29.8,95.7,2,3
47.0272,11.4988,2,3
30.922325,78.681379,3,12
37.8893,-122.4614,3,12
35.507,-83.071,3,12
1.3484,34.3991,1,3
37.6084,-122.4242,3,3
8.6068,124.8964,2,3
35.2507,-88.166,2,8
39.6926,-80.5823,3,3
-28.0481,153.2456,2,3
41.7649,73.1415,2,3
47.325353,-122.368876,2,12
42.3902,-72.7216,2,3
36.5705,75.1296,2,3
14.5637,-88.8693,1,14
29.0184,102.3447,2,3
49.3747,-123.2665,2,12
28.0993,82.8332,2,3
51.0389,-2.2781,2,12
-7.3397,108.2401,2,12
3.8844,-72.9175,2,3
45.266,-123.8399,3,3
10.68399129,-61.54264771,3,1
6.817009,11.240935,2,12
19.603396,105.219712,2,3
48.95454088,-122.6968221,3,15
15.1029,108.5747,2,3
-2.201157,102.104093,1,12
-0.936,122.1815,2,3
43.6692,-115.6967,3,15
47.9266,-120.5128,3,3
-45.0993,169.287,3,3
-0.1193,-77.7668,2,3
44.0772,-122.7348,3,12
45.54,-122.6836,2,12
38.9424,-84.8459,3,3
34.1102,-117.3024,3,3
33.6303,-117.5615,3,3
42.3414,-124.4154,4,15
10.1181,-84.2146,2,3
45.5492,-122.1828,3,6
38.4262,-82.4781,2,3
35.2059,107.7984,2,3
27.9715,85.9623,3,4
34.9002,73.6558,2,4
20.8939,-156.6464,2,3
33.623,72.9793,2,3
38.49,-122.1605,2,12
19.4662,72.8276,2,3
41.0974,-80.6793,2,3
37.9146524,-122.1881147,2,12
3.1918,98.5022,2,3
33.7248,-118.3218,3,3
50.4546,-104.6071,2,12
10.83392769,-60.93708891,2,3
24.4072,94.0644,2,1
-45.8358,170.6646,2,3
41.357397,-124.074714,3,12
57.5291,-4.1018,3,12
-43.7015,170.0645,5,6
-22.9006,-43.0784,2,3
34.3778,-118.47,2,12
53.964,-2.015,3,15
53.11450322,-1.638238361,2,1
1.454483511,124.8124897,2,3
31.1011,77.1793,2,3
25.8833,91.2,2,3
-8.5348,-78.0834,2,3
54.5121,-128.5677,1,3
43.82083244,-114.2582904,2,13
24.8628,94.4182,2,3
39.6082,-8.2888,2,15
58.5909,6.3231,2,12
-7.4576,107.9608,2,12
44.076,-118.9754,4,15
42.4135,-71.6974,3,12
35.5867,-82.5517,4,3
43.0659,24.7312,2,12
44.9216,-123.0565,2,3
44.9771,-123.8848,3,15
45.6993,-121.895,2,12
14.0814,-87.1953,2,3
32.1797,77.1947,2,3
48.6072,-118.4803,2,15
46.1249,-123.3639,4,15
27.9654,84.4107,2,3
33.8256,-116.9762,3,12
37.602094,-121.871191,3,1
18.7654,73.364,2,3
32.6848,109.0293,2,3
21.462,-158.121,3,12
-22.4891,-43.1828,2,3
41.25354118,-111.8395453,2,3
51.0779,1.1802,1,1
16.1509,120.4502,2,3
22.2931,103.9618,2,3
39.6844,140.7284,3,12
45.8403,-118.8885,4,15
33.712,-115.3871,2,3
1.0765,34.4164,2,3
27.0674,89.5615,2,3
18.09,102.516,2,3
35.6216,-87.0355,2,12
-38.1718,146.392,1,8
32.6506,110.7888,5,3
16.5127,120.6336,2,14
13.8379,-88.8571,2,15
43.9585,6.699,2,13
47.7174,-122.2791,3,3
43.31347825,-110.7420242,3,12
37.59,-105.248,3,12
34.9922,-85.3435,3,3
45.2623,-122.6921,2,13
30.50415824,79.48751264,3,1
-40.1119,176.257,3,3
-6.083,145.1667,1,3
-33.718972,-70.649246,4,3
40.5305,-79.8506,2,10
20.855,77.7274,1,3
39.7447,-80.6094,3,3
33.241,75.2382,2,3
35.1328,-85.3186,3,3
44.2231,9.7197,1,3
25.70223725,94.04619681,2,3
32.2862,77.1613,2,13
6.9264,122.0239,2,3
30.9013,79.5322,2,3
44.9917,-123.8458,1,15
29.3802,79.4633,2,3
47.836412,-122.344906,3,15
24.3527,94.3429,3,3
9.961405755,-84.16638637,3,12
41.16939609,-81.61214071,3,3
10.6501,-61.4004,3,3
-22.9397,-43.2076,2,3
31.7766,76.9832,1,15
50.868738,11.737339,3,12
8.7122,124.7653,2,14
41.75,45.7167,2,12
35.6562,74.9448,2,3
-44.5838,168.2992,1,15
11.2529,124.9736,2,12
-6.1984,106.8099,2,3
38.8634,-104.917,2,3
40.0101,-111.6393,3,3
43.6461,-122.1936,4,15
41.0266,-92.4181,3,3
45.3717,-74.1359,2,3
-7.3196,109.7856,2,12
6.60222,3.351692,2,12
24.54070891,121.8676602,2,8
48.95184809,-122.4604589,2,1
50.6296,-1.1959,3,3
40.4747,-79.9908,3,12
19.0263,72.8676,2,3
29.9,81.1333,2,3
-45.8456,170.6328,2,3
27.63630585,110.7318885,2,12
48.06413257,-119.9523397,3,12
20.6347,-156.1258,3,15
26.1665,91.7049,2,3
40.4074,-111.8509,3,12
5.4833,-4.05,2,3
56.2845,-120.7409,2,15
28.2785,103.566,2,12
6.2793,124.7126,2,12
59.6779,6.7499,2,15
27.7482,103.8855,2,3
19.0176,72.8562,2,9
12.75,124.033,1,12
-39.0675,174.3119,2,12
21.3131,-157.829,3,12
11.374,77.8987,3,3
-16.77627,-179.745445,1,1
40.168849,-79.851127,3,12
4.2333,100.6333,2,12
35.72120055,74.81907701,3,3
18.0167,121.1831,2,14
36.187845,-112.032096,2,3
14.4544,121.1982,2,14
-41.6885,174.1664,2,4
47.8287,-122.3534,3,3
47.2841,-122.6522,3,3
56.7694,-4.9783,2,15
34.17504678,73.75421332,2,12
40.0205,71.5777,2,3
20.85993653,-156.1593175,3,3
49.5638,-121.4083,2,15
38.8971,-104.9722,2,3
33.24823884,75.21350071,4,12
13.7084,123.2388,2,12
34.9053,-85.3786,3,1
28.0889,83.2934,2,3
37.4892,-83.3601,3,1
42.9651,-123.8152,2,12
38.6914,-85.2366,3,12
-7.9819,112.6265,2,3
27.6438,93.871,2,3
46.3318,-114.6432,3,12
-35.3258,173.6835,2,14
-7.5907,107.7705,1,3
10.43,123.9115,2,12
-7.5458,112.2273,1,3
44.379,-122.7696,4,15
36.47237862,5.307937088,3,15
-34.0947,18.3534,3,3
53.40132316,-2.952155422,2,0
18.142,-76.9107,2,14
40.5172,-80.0941,3,3
18.2341,-92.8901,2,5
6.9452,122.1066,2,3
33.2443135,75.22742083,2,3
45.68817427,-122.7038316,3,12
11.5735,122.1001,3,14
35.9672,109.0559,2,3
1.5044,103.7246,2,0
48.3455,-120.0477,3,12
9.7327,76.8403,2,3
34.7476,139.3785,5,14
-12.9655,-71.4216,2,3
44.9683,-93.2365,2,1
16.4193,120.62,2,3
16.9817,121.7753,2,14
-8.2053,114.928,1,3
31.8246,77.4702,1,13
37.2919,-119.6701,2,3
45.6542,-121.5491,4,15
39.1153,-84.4881,3,3
11.7841,124.8761,2,14
33.41709081,130.7436804,2,14
12.6445,75.605,2,3
10.2443,123.8332,2,3
11.9773,102.3183,2,3
19.071,-97.0476,2,14
50.2413,-57.5843,3,12
-0.1331,-77.4613,2,15
39.367245,-121.108961,2,12
10.8237,-61.0955,2,12
22.4179,103.9155,2,3
27.0816,88.4397,3,1
16.5332,80.6103,2,3
39.7935,115.9423,2,3
44.8993,-123.1155,2,12
41.7915,45.7566,2,8
10.1,125.6,2,3
28.0075,84.088,2,3
6.2379,-75.5283,2,3
-6.8349,106.659,2,12
32.3665,77.0857,2,3
-21.3039,47.6346,5,14
44.8851,-123.9829,4,15
35.015,135.9975,2,14
0.9068,34.3652,2,3
47.49931548,-122.3038035,3,12
29.8246,94.413,2,12
26.8843,88.1835,2,3
29.5833,80.2167,1,12
62.12022162,7.095555556,1,15
30.8928,78.48,2,1
6.9366,80.6953,2,14
48.5035,-120.7111,1,12
39.50534156,-121.5003975,2,3
10.6859,-61.5671,3,3
19.73070321,-155.0889266,3,3
9.6991,76.8168,2,3
45.54421,-122.763103,3,12
16.345,120.6154,2,12
39.9144,-80.1676,2,15
51.465,0.1595,2,15
45.9,8.5968,2,3
45.5624,-122.7441,2,15
28.377188,83.498645,2,12
39.44991493,-80.17792076,3,12
25.4993,94.1192,2,12
31.5158,78.2619,2,12
-41.2865,174.7533,3,12
17.39,-93.306,5,12
37.2573,-87.1772,2,12
40.22230273,-79.91459431,3,15
33.0119,97.141,1,15
3.3271,98.5636,2,3
7.4903,125.2586,2,3
28.2045,84.7387,2,1
-7.8291,112.453,1,3
49.1461,-122.3236,1,12
18.5079,-69.9373,3,14
45.8647,-122.8178,4,15
-7.3112,109.8377,2,9
7.825,98.3819,3,9
15.2164,-91.5168,2,3
25.5098,93.8794,2,1
11.41,76.69,2,3
16.9433,120.9099,2,14
10.3184,77.5277,2,3
-6.3551,106.8493,2,12
6.9793,80.4562,2,0
23.8396,120.9876,1,3
10.0876,-61.8642,3,3
8.8021,-83.1335,2,4
28.13673979,85.31637561,2,15
37.2821,-107.8751,2,15
39.5166,-111.1548,3,3
35.7215834,-120.6979166,3,3
43.654,-123.817,4,15
43.7476,-124.118,4,15
25.5265,93.8673,2,3
-27.4839,152.6019,3,3
45.4385,-123.9488,4,15
17.1908,42.7416,2,3
20.1353,-97.9307,2,12
53.29,-1.4425,4,1
-17.2353,-66.532,1,3
45.60872642,-117.6152435,3,13
34.0876,74.0225,2,3
45.6139,-122.8174,2,15
43.3047,-122.5167,4,15
33.2257,75.6695,2,3
28.1314,84.8272,2,15
54.6086,-3.5679,3,12
42.3946,-122.2137,4,15
45.9974,-123.2577,4,15
37.12566076,-82.81854517,3,12
44.9459,-93.0553,3,1
10.6487,-61.4954,2,3
41.736,-111.8209,2,15
14.7171,121.6171,2,12
34.8482,73.5651,2,3
25.3291,112.1963,2,3
40.5573,-80.707,3,12
45.54554329,-122.7867427,3,12
17.6874,83.1993,2,3
41.8206,-103.7243,3,15
7.1855,80.7675,3,3
44.1165,-122.4412,4,15
33.27140108,75.17707406,2,3
28.4197,83.1421,2,3
38.34492599,-90.38634348,3,1
40.6850016,-122.042456,3,12
27.1954,88.6115,2,12
7.8272,98.3131,3,3
21.3302,-157.8143,3,3
36.62937456,-84.22811475,3,1
37.24809786,-122.0723305,3,1
52.882,-118.4484,1,13
36.723,137.79,2,15
44.3189,11.2603,2,3
47.7929,-122.3899,3,3
38.7122,-122.0471,2,12
7.174586159,125.6063053,2,3
42.7845,26.945,2,3
45.5548,-123.8991,4,15
5.2885,100.2468,2,3
29.9816,103.0132,2,3
32.737,74.876,2,12
7.376079815,125.277963,2,3
28.0989,83.8734,2,1
53.7187,-2.0998,2,5
1.8257,113.8995,2,3
-23.3025,-46.5551,2,3
8.2531,98.9476,2,3
44.4066,-123.8917,4,15
27.9995,84.6333,3,12
45.5259,-122.7066,3,3
45.7513,7.376,2,3
60.55,6.5516,2,15
44.4023,-123.8744,4,15
-7.149976033,146.5810575,2,12
39.9565,-111.2388,2,3
-6.819792175,107.5429852,2,3
45.5774,-122.7617,4,15
27.8732,85.9259,2,3
53.6825,-1.7363,2,15
31.2403,77.9258,2,3
38.3987,-81.5848,3,15
26.3333,91.25,2,3
7.8998,123.7741,5,3
3.7944,113.6308,4,3
34.2363,-118.2251,2,3
46.19,-123.1258,2,12
44.4378,-124.075,3,3
33.6859,-117.6656,3,12
31.4711,77.6746,2,3
40.949,-73.8992,3,3
38.20150332,-120.7220363,3,15
16.9648,121.2184,2,14
16.5702,120.5204,2,14
33.7001,35.6275,2,10
37.6577,138.9862,2,3
11.3,-60.644,2,14
5.7216,-76.3187,1,0
28.1018,102.1778,2,3
45.6,-122.4333,3,3
11.2109,-60.7429,2,3
-29.7736,151.1112,2,12
49.4567,-123.2257,2,1
37.4053,-122.2577,3,12
7.1633,125.8992,2,12
45.46335183,-75.5067696,3,1
13.64,123.2804,2,3
46.8598,8.9745,3,3
37.4814,-82.5186,3,12
53.5967,-2.46,2,5
35.7279,-106.715,3,12
28.2576,83.6182,2,12
40.9822,-80.3433,2,15
12.3535,-84.8095,3,1
13.0755,123.9105,1,14
35.4608,-118.7773,2,12
37.17394985,-122.2348048,2,12
31.0722,77.1402,2,3
35.4781,74.5049,2,9
33.35149269,74.23352995,3,15
6.1458,124.8955,2,3
56.2453,-4.8893,2,15
40.4507,-79.9773,2,3
38.5734,-85.2981,3,15
44.929589,-123.049734,3,1
37.6921,-83.0302,3,3
25.59124726,104.8439885,2,15
44.4307,-121.8752,4,15
38.0008,-108.0364,2,3
13.3703,100.9953,3,3
6.199382401,124.8566407,3,3
7.1904,124.5335,2,12
45.9951,-122.877,4,15
39.9377,69.5597,2,3
33.8493,35.6043,2,3
37.8595,-122.5012,3,12
37.7811,-81.942,2,3
23.14383048,105.5299971,3,3
33.43537575,75.19067397,4,15
44.0967,-116.0504,2,3
11.2993,76.9354,2,12
41.0863,28.7701,2,3
47.80539609,-117.5532998,3,12
39.02784308,-84.51053138,3,10
0.0571,37.6561,2,3
42.7167,-77.5191,2,3
6.06832965,116.5867799,2,1
-2.5015,140.7206,2,12
-8.1578,115.113,2,3
40.2464,-111.6276,2,3
37.9152,40.2306,1,12
-0.6086,103.3535,2,15
33.1253,74.8288,2,3
33.9861,73.8369,3,12
47.413,-122.0488,2,12
3.4267,101.7926,2,12
40.5399,-80.9,3,3
7.8177,126.0499,1,3
47.7339,-122.3746,2,12
47.43593125,-122.4658786,3,12
33.9511,-117.9587,3,3
37.4038,-82.4931,2,3
24.1965,73.703,2,1
3.1575,101.6896,2,3
42.1876,-124.3246,4,15
15.2875681,73.97726045,3,12
10.283626,123.821113,2,12
-19.0587,178.2123,2,3
13.6042,123.52,2,3
27.54295099,88.59676956,2,12
34.5288,-120.1725,3,3
44.4304,-124.0496,4,15
44.1247,-124.1257,4,15
-2.61869387,-78.91576871,4,3
37.7811,-81.942,2,3
0.7793,-79.5864,1,12
47.4739,-55.8277,2,3
18.2031,-77.0428,2,1
34.4751,-118.4492,2,10
45.176,-122.1635,4,15
26.9929,114.9203,2,3
16.08793756,-96.40548584,2,14
-29.9584,30.9036,3,3
29.7929,95.8044,2,12
9.9271,-84.4568,2,12
43.399103,-123.523467,2,15
0.0277,34.7841,3,15
55.46624663,-132.7891693,2,3
10.7335,-61.5592,2,3
5.8305,95.3103,2,3
16.3668,120.6087,2,14
40.2215544,-80.66737084,2,3
-5.8457,144.2004,3,15
36.2423,-115.5421,2,3
11.5375,122.3749,2,3
-33.2792,151.5678,2,15
45.9816,-122.8697,4,15
39.5459,-111.1673,2,3
48.3439,-122.3536,2,3
46.1299,-122.909,3,15
44.1694,-124.1148,4,15
41.83695379,43.39854621,2,11
44.3695,-123.7092,4,15
44.6907,-122.02,4,15
30.75402442,79.49970189,5,3
35.5001,-83.9442,2,3
-22.6567,-43.0398,2,3
8.5415,-80.1978,2,5
38.0139,-120.3961,2,15
-2.847,102.0873,2,12
45.5774,-122.7617,4,15
-7.4001,109.6666,2,12
45.0514,-93.1569,2,3
17.0224,121.8319,3,15
6.9769,80.7816,2,9
15.3012,108.3008,2,3
25.2745,113.1123,2,14
14.7161,-89.4096,2,3
46.84183063,-115.6191942,3,12
33.3373721,75.19213091,2,15
18.1444,-76.4587,3,3
38.4875,-81.3494,3,1
9.3381,-79.8897,2,3
-12.1456,-77.0252,3,15
34.2239,-118.2002,3,3
21.7595,-104.8334,2,14
47.562,13.6488,2,3
41.6737,-91.5322,2,12
37.8868,-84.4427,2,12
6.116,116.2708,2,1
8.7342,104.9077,3,15
45.0228,-123.8317,2,3
-6.9959,107.5044,2,12
45.42,-122.663,3,3
53.792,-2.2389,2,12
-1.601,123.5476,1,3
-22.2492,-42.65,2,3
5.386979,100.28136,1,5
24.9045,116.8552,2,14
29.4903,90.9352,1,3
33.12172879,75.40856188,2,15
32.6791,-97.2405,3,1
7.896147,98.302934,2,12
32.0987,77.1495,2,3
24.725938,116.732231,2,1
40.3309,-111.9045,2,3
47.717,-121.225,2,12
48.4878,-122.1952,2,3
38.1923,15.5555,1,3
41.2746,48.4546,2,3
36.2476,-121.7817,3,12
16.5141,80.6053,2,3
51.3336,-116.9875,3,15
25.08303063,94.23757741,2,15
33.2483,75.2131,2,3
-19.6528,-40.8424,2,12
6.8907,-73.4081,3,12
39.779,-105.2274,3,1
30.819,78.6149,3,3
48.563612,-123.565898,3,15
-17.861049,178.536335,2,12
25.7658,93.9413,2,12
-12.432,-75.0369,1,3
30.24147729,78.89773782,3,12
48.62466012,-118.0724637,3,12
34.10541985,-118.368392,3,12
0.41984365,123.160963,4,3
51.6753,-0.4118,3,3
43.7624,-119.0029,4,15
38.34,-81.6,3,3
44.5339,-124.0746,4,15
18.23,120.6,2,14
21.9623,-159.3533,3,3
54.7111,-8.722,2,3
30.9009,77.4668,2,3
6.0366,7.0888,2,12
47.9796,-122.204,3,12
45.6408,-121.9302,4,15
45.9547,7.2083,2,12
19.1008,84.0502,2,14
1.5928,35.5673,2,3
10.2825,125.5768,2,3
35.9182,-82.9147,3,15
-16.4158,-67.8317,2,3
30.7333,78.4399,2,3
44.0747,-118.9756,4,15
45.644,-123.3503,4,15
40.62364418,-79.86552468,3,12
7.192857627,125.969436,2,3
22.2106,-159.4773,3,12
27.4167,86.6667,1,9
28.266,84.8942,1,1
40.8319699,73.53346121,3,12
44.4078,-123.8978,4,15
26.181606,91.772042,3,15
47.539,-122.1458,2,3
27.92,85.19,2,15
25.0821,91.7783,3,15
10.3355,123.9054,2,3
38.4006,-81.6171,2,12
28.3922,83.1913,2,3
21.85,108.45,1,12
47.2906,-122.4942,3,3
29.6394,80.7179,2,3
35.4825,73.9015,2,9
44.0434,-124.0743,2,12
43.5091,-108.1822,3,12
-29.9135,30.9419,2,3
35.526,-83.0946,2,3
10.310885,123.823355,3,12
17.4147,121.1495,2,14
43.0204,0.0161,2,3
12.3484,-84.7928,2,1
38.384,-82.5201,3,1
41.78166509,-112.1143653,3,13
7.4227,80.6309,2,3
34.1469,-117.8879,1,3
40.3847,-106.6107,3,15
59.6639,-151.4688,2,3
-41.0528,145.9063,3,3
7.0449,126.4497,1,14
19.663933,82.210221,3,15
27.06826195,88.28121204,2,12
23.1321,113.2685,1,10
-8.8615,160.7981,2,3
34.8067,73.5654,2,3
7.8806,98.2937,3,3
1.151898036,-76.63992276,0,3
-0.9789,36.1529,1,12
49.1606,-122.5288,3,12
34.1114,77.5874,5,3
45.8358,6.5662,3,3
30.1642,78.2936,2,3
-6.7234,107.1756,2,3
47.9419,-122.3088,2,15
44.4109,-117.3092,4,15
23.1781,105.5054,2,12
-1.2,30.1333,2,3
5.35,100.266,2,3
16.94054188,73.46485294,2,3
46.153,-123.4139,4,15
34.2088,74.3279,2,1
21.3654,-157.7804,3,3
37.1629,-113.0508,2,6
45.3853,-92.6751,3,3
1.7397,98.7845,3,12
-7.0281,107.5121,2,12
9.7177,124.3378,2,3
39.34103606,71.50740153,2,12
26.1965,91.763,2,3
28.28120123,83.86441477,2,1
30.2001,67.003,2,3
6.05,124.9167,2,3
41.6518,72.0106,2,3
27.978,85.9742,2,13
10.32,123.84,2,12
14.675,121.15,2,3
-3.6498,128.1849,2,1
45.0979,-123.7664,4,15
14.6257,-90.5885,2,3
-8.1062,115.2126,1,3
19.1331,-97.1317,2,12
32.9411,75.0922,2,3
10.6857,-61.5989,3,3
27.0927,85.5502,2,15
37.513392,111.145575,3,12
14.0598,121.2986,2,14
47.8309,-119.9613,3,12
33.2451,75.2257,2,12
44.6467,7.6639,2,3
38.77656298,-119.9205469,3,12
40.247,73.3757,2,3
36.411747,-81.48218355,2,12
1.0498,34.2334,2,3
16.8237,120.687,2,14
10.3325,123.9032,2,3
44.0601,-123.8216,4,15
37.7028,-81.2565,3,12
34.4499,-119.8538,3,12
50.39136664,-121.2766549,3,3
29.0387,82.7442,2,14
10.6895,-61.5731,2,3
47.8085,-122.3005,2,12
27.8077847,84.43754872,3,12
-3.7974,32.4382,2,8
46.1163,-123.2666,4,15
44.146,-71.9677,3,12
29.2983,80.7651,3,3
-1.7101,29.8033,2,3
28.8254,96.1509,2,12
47.6656,-122.2992,3,15
25.7354,90.3852,1,1
21.52,-158.2278,2,3
-12.9379,-38.4764,2,3
4.1176,113.8359,2,3
47.4092,-122.4398,2,3
38.60823855,-90.048951,2,3
10.15,123.619,2,0
44.9817,-93.2659,3,1
25.11956675,94.36416626,2,1
-36.8631,174.7821,3,3
34.1033,-119.0802,2,12
44.8207,-119.4508,4,15
8.7031,124.7439,2,14
-43.5606,170.1806,3,4
44.0928,9.9381,2,3
-7.412,109.8852,2,3
47.5326,-122.0695,3,3
-39.484,176.9136,2,3
43.6164,-122.1355,4,15
9.9903,76.7898,2,3
29.1145,81.6865,2,12
36.5891,109.5249,2,15
33.1697,-116.565,2,3
14.689,-90.4902,2,12
40.1854,-80.5432,3,3
43.0797,23.3981,2,12
-6.895652888,107.9346103,2,12
32.8054,130.7061,3,4
48.11195613,24.25462294,3,3
44.3984,-122.3454,3,3
25.8497,99.3858,2,12
12.7512,124.0328,3,12
45.8081,-115.7979,3,15
26.1548,91.7351,1,3
45.942,-122.7759,2,12
39.9378,124.6807,2,12
1.0101,34.3317,5,3
45.6047,-123.4845,2,12
34.224,-118.2002,3,3
13.2767,-61.1372,2,3
17.3171,-62.796,4,12
34.131611,-118.450724,3,7
34.0688,-117.8395,3,3
29.36,80.126,2,3
35.6,-118.46,2,3
47.6416,-122.2199,3,3
38.6929,-123.428,3,3
17.1933,-96.6045,5,14
47.9699,-123.4961,3,12
31.0655,77.1325,2,3
45.5664,-123.1063,4,15
34.6987,135.8019,2,12
-3.4326,126.6457,1,3
10.6235,123.8937,2,14
14.6833,120.5333,2,14
37.9547,-81.5396,3,15
36.0613,103.8344,2,3
-1.2247,116.8785,2,3
10.0604,76.635,1,3
33.8353,-117.9145,2,3
36.5221,-81.8103,3,12
5.3428,100.2451,3,15
20.4516,105.1433,2,1
3.1073,101.664,3,3
31.0,77.12,2,9
35.0972,-82.448,2,12
28.611,94.9829,1,3
48.1304,-122.3622,2,12
25.3291,112.1963,2,15
27.9869,84.2765,1,15
39.310563,-120.686333,2,3
36.9964,-121.7164,2,15
35.91,-81.41,2,3
-0.65,37.1,2,3
-7.3887,108.5802,2,3
4.9558,114.9881,2,3
43.448,-123.9964,4,15
32.8364,-116.7692,3,10
50.4525,-3.7112,3,15
44.4574,-123.5145,4,15
45.0676,-123.709,4,15
14.521881,-90.604924,1,12
6.9762,80.7748,2,9
30.6945,79.0544,1,3
1.481724,124.859026,3,12
45.2419,-123.6046,3,3
44.3502,-122.7875,4,15
43.0421,-91.1811,3,12
32.789,130.8208,3,4
18.7723,99.2853,2,3
-3.3,128.4,2,12
37.2859,-83.2128,3,3
13.2493,121.2028,3,15
31.4135,77.895,2,3
30.1818,81.4392,2,15
45.5605,-123.9332,4,15
26.74452462,88.40011959,2,3
16.36626096,120.6312641,3,12
47.5462,-122.3978,2,3
11.7148,125.0704,1,3
19.7615,-97.2422,2,14
45.934422,-122.760786,3,12
23.4231,111.2884,2,3
44.2997,-123.6395,4,15
57.6778,-2.2651,2,12
34.6218,-118.5585,1,3
18.9045,-70.744,2,3
13.7934,102.8987,2,12
35.2817,75.6394,2,1
-6.342327734,106.814421,3,12
47.7078,-122.2756,3,3
25.1553,93.028,2,3
41.26238872,-77.90853269,3,12
35.4059,-83.2578,2,3
38.2114,-118.8782,3,3
38.8744,-104.929,3,13
39.8958,-105.3357,2,12
35.1649,102.4839,2,12
30.3642,79.3158,2,12
46.726906,13.787332,1,2
40.5093,-111.8316,2,3
9.0688,-79.4944,2,3
8.32,-73.15,2,3
16.3748,120.6101,2,14
15.0296,74.0253,2,12
44.6606,-123.8106,4,15
27.863,84.914,2,3
40.7331,-123.0544,2,15
35.52490704,-118.665478,2,3
26.9226,107.3407,2,12
6.9374,125.4141,2,3
30.7394,78.5306,2,3
17.9031,73.4361,3,12
-16.6037,179.0421,2,12
17.1833,-96.1833,2,14
33.2706,75.7702,3,3
30.4041,79.3276,2,1
5.8332,-76.2408,1,3
33.13810294,75.51068484,2,1
33.775,74.0934,2,3
30.81350174,78.6179215,3,3
39.1994,-107.2271,2,3
-22.9593,-43.206,2,3
25.1701,121.5722,2,3
43.7488,-124.1195,4,15
27.08168565,93.60815652,2,1
52.18027268,1.617909155,3,10
27.8189,99.7022,2,3
35.8269,-82.5494,2,12
-8.5083,115.5641,2,3
28.1631,85.9834,2,3
-42.26370999,173.8069031,3,14
48.1173,-121.579,3,3
22.3256,103.6099,2,12
27.48969875,85.05138733,2,3
19.0603,-97.1009,2,14
-7.381149881,109.1838786,2,3
-26.8833,-48.65,5,1
23.8447,93.0514,2,1
-2.969592,28.251913,1,8
6.973059881,81.08551842,3,3
9.8895,-83.9316,3,12
42.228,-72.629,2,14
46.4719,15.0836,2,12
37.21201324,-122.0672826,2,12
-7.235152,109.829559,2,12
50.76049237,0.117078316,1,10
45.4732,-123.7323,4,15
43.6412,-123.6626,4,15
35.4781125,73.27650031,3,12
48.2632,-124.3011,2,12
18.2,120.65,2,14
40.59525301,21.6242683,1,15
24.27173018,93.28039349,3,1
11.1302,125.2603,2,14
8.4966,123.3034,2,12
39.7188,-121.6113,3,12
44.8746,-123.9314,4,15
27.5799,91.8569,2,1
40.5733,-105.343,2,3
28.5746,77.2791,3,0
40.4891,-79.93,2,15
46.749,-120.7902,3,12
30.5589,77.2889,2,3
-33.859,151.2099,2,3
34.89483946,72.79989006,3,12
38.944065,-81.904264,3,15
39.6988,-110.8572,2,15
37.0812,-121.9459,3,3
-6.703,106.7734,2,15
36.6567,74.8609,2,3
33.9243,74.6163,2,1
29.6491,94.3615,2,12
47.5293,-120.6323,2,3
14.8494,120.2913,2,14
